ticker,name,sector,fy,ocf,capex_ppe,capex_intangible,capex,fcf,depr,marcap,pfr
418470,KT밀리의서재,기타,2025,12772373694.0,475794000.0,822668915.0,1298462915.0,11473910779.0,,92424863310.0,8.06
025550,한국선재,기타,2025,-2935148237.0,37165340795.0,780037090.0,37945377885.0,-40880526122.0,4720503781.0,92360694480.0,
096350,대창솔루션,기타,2025,-4493105909.0,,,0.0,-4493105909.0,1479120613.0,92321178810.0,
095910,에스에너지,기타,2025,-11219766252.0,633055918.0,235695506.0,868751424.0,-12088517676.0,,92123365230.0,
459100,위츠,기타,2025,-28570561646.0,5951616022.0,5803475560.0,11755091582.0,-40325653228.0,,92108124000.0,
413390,엠오티,기타,2025,4718342789.0,,,0.0,4718342789.0,,92062431000.0,19.51
290660,다이나믹솔루션,기타,2025,-232757032.0,2153006052.0,50936240.0,2203942292.0,-2436699324.0,,91904781479.0,
067290,JW신약,기타,2025,6029892247.0,1594752599.0,5132000.0,1599884599.0,4430007648.0,,91900848920.0,20.75
014970,삼륭물산,기타,2025,1331843239.0,898079065.0,,898079065.0,433764174.0,,91618500000.0,211.22
201490,미투온,기타,2025,20048175215.0,242883721.0,492964701.0,735848422.0,19312326793.0,,91425637050.0,4.73
040420,정상제이엘에스,기타,2025,14602853544.0,1223506281.0,29629605.0,1253135886.0,13349717658.0,,91243352640.0,6.83
388870,파로스아이바이오,기타,2025,-8347267822.0,15224135.0,27500000.0,42724135.0,-8389991957.0,,91139361280.0,
006890,태경케미컬,기타,2025,7192602239.0,14998929735.0,25000000.0,15023929735.0,-7831327496.0,,91060000000.0,
088280,쏘닉스,기타,2025,-1241391791.0,4634988706.0,329812500.0,4964801206.0,-6206192997.0,,91032137400.0,
217190,제너셈,기타,2025,-2127018772.0,,241035621.0,241035621.0,-2368054393.0,,91024026120.0,
023000,삼원강재,기타,2025,33321601628.0,17829620355.0,0.0,17829620355.0,15491981273.0,,91004499240.0,5.87
079980,휴비스,기타,2025,37605510850.0,14507851842.0,332529679.0,14840381521.0,22765129329.0,24171970002.0,90907500000.0,3.99
054670,대한뉴팜,동물의약_사료,2025,5061247666.0,,,0.0,5061247666.0,,90435996000.0,17.87
170030,현대공업,기타,2025,-8982680216.0,17671486295.0,6530472.0,17678016767.0,-26660696983.0,3945158531.0,90352600000.0,
123010,알엔티엑스,기타,2025,4718187107.0,1942809934.0,69711538.0,2012521472.0,2705665635.0,,90107675560.0,33.3
191420,테고사이언스,기타,2025,-3066883788.0,49304402.0,451022660.0,500327062.0,-3567210850.0,,90008057400.0,
007980,TP,기타,2025,51969812155.0,37374169320.0,306309662.0,37680478982.0,14289333173.0,,89902219950.0,6.29
004650,창해에탄올,기타,2025,20335676873.0,5770611667.0,,5770611667.0,14565065206.0,,89519219900.0,6.15
203690,아크솔루션스,기타,2025,-10114737691.0,716675446.0,,716675446.0,-10831413137.0,,89196141000.0,
315640,딥노이드,기타,2025,-6356531884.0,881589211.0,,881589211.0,-7238121095.0,,88997862960.0,
065530,와이어블,기타,2025,15700530099.0,2129198899.0,265555313.0,2394754212.0,13305775887.0,,88836575463.0,6.68
452200,민테크,기타,2025,-4708034821.0,1307131819.0,269278758.0,1576410577.0,-6284445398.0,2347750907.0,88692048000.0,
105740,디케이락,기타,2025,-1306371946.0,4500750217.0,761480385.0,5262230602.0,-6568602548.0,,88669433360.0,
004890,동일산업,기타,2025,1478462544.0,4470100521.0,,4470100521.0,-2991637977.0,6290983586.0,88520347500.0,
007460,에이프로젠,기타,2025,-32656970508.0,6646480945.0,21471739327.0,28118220272.0,-60775190780.0,,88457164890.0,
024830,세원물산,기타,2025,19052313647.0,20049069413.0,0.0,20049069413.0,-996755766.0,,88343000000.0,
000590,CS홀딩스,기타,2025,17609691324.0,873512893.0,0.0,873512893.0,16736178431.0,,88086976600.0,5.26
054040,한국컴퓨터,기타,2025,25630125879.0,8036281039.0,,8036281039.0,17593844840.0,,87909956300.0,5.0
391710,코닉오토메이션,기타,2025,-4938513774.0,704569062.0,920624300.0,1625193362.0,-6563707136.0,,87798168200.0,
263600,덕우전자,기타,2025,15441530753.0,30700883888.0,219546966.0,30920430854.0,-15478900101.0,,87776008100.0,
061040,알에프텍,기타,2025,-1786670346.0,11736384942.0,466033056.0,12202417998.0,-13989088344.0,,87632039755.0,
382150,온코크로스,기타,2025,-7405383311.0,,,0.0,-7405383311.0,,87566971260.0,
171120,라이온켐텍,기타,2025,27069680743.0,6742651622.0,27599200.0,6770250822.0,20299429921.0,,87420785600.0,4.31
463480,모티브링크,기타,2025,-381834943.0,3401147158.0,,3401147158.0,-3782982101.0,,87228120320.0,
084730,팅크웨어,기타,2025,-40547643659.0,4853388787.0,4090158306.0,8943547093.0,-49491190752.0,6722175696.0,87097884160.0,
215790,이노인스트루먼트,기타,2025,200293527.0,800693805.0,0.0,800693805.0,-600400278.0,,87011601840.0,
439580,블루엠텍,기타,2025,5008086482.0,1943288200.0,24349165.0,1967637365.0,3040449117.0,,86985625790.0,28.61
227950,엔투텍,기타,2025,4379468178.0,379078038.0,2749800.0,381827838.0,3997640340.0,,86788146641.0,21.71
002720,국제약품,기타,2025,5835456501.0,3619123884.0,249657154.0,3868781038.0,1966675463.0,,86755311200.0,44.11
067170,오텍,기타,2025,6201282571.0,3792084254.0,574782484.0,4366866738.0,1834415833.0,,86732122560.0,47.28
085310,엔케이,기타,2025,-5879438691.0,14821239832.0,,14821239832.0,-20700678523.0,,86717288567.0,
234300,에스트래픽,기타,2025,4041799401.0,,,0.0,4041799401.0,,86656779300.0,21.44
055490,테이팩스,기타,2025,14111757451.0,8202308858.0,16583546.0,8218892404.0,5892865047.0,,86473754500.0,14.67
140070,서플러스글로벌,기타,2025,-23850067097.0,21971085373.0,4801935882.0,26773021255.0,-50623088352.0,,86182040000.0,
005750,대림바스,기타,2025,13513687961.0,1970514417.0,1032869929.0,3003384346.0,10510303615.0,,86113725600.0,8.19
095270,웨이브일렉트로,기타,2025,10573912218.0,1602120218.0,1530404582.0,3132524800.0,7441387418.0,,85946987880.0,11.55
011150,CJ씨푸드,기타,2025,1957670478.0,6370273548.0,98596387.0,6468869935.0,-4511199457.0,,85874547470.0,
299170,더블유에스아이,기타,2025,3090125810.0,933172397.0,97331983.0,1030504380.0,2059621430.0,,85720809720.0,41.62
083790,CG인바이츠,기타,2025,-17412712042.0,2670960046.0,5321744058.0,7992704104.0,-25405416146.0,,85660118748.0,
217500,러셀,기타,2025,-3825222165.0,,,0.0,-3825222165.0,800572685.0,85574280000.0,
261780,차백신연구소,기타,2025,-11017064873.0,116843581.0,39077036.0,155920617.0,-11172985490.0,,85448762300.0,
348150,고바이오랩,기타,2025,-5784319033.0,296779811.0,256133282.0,552913093.0,-6337232126.0,,85443111600.0,
012700,리드코프,기타,2025,-50584553040.0,555514856.0,546091849.0,1101606705.0,-51686159745.0,,85395217520.0,
002600,조흥,기타,2025,10583981813.0,25160746777.0,,25160746777.0,-14576764964.0,,85320000000.0,
044340,위닉스,기타,2025,-51919989495.0,51454573872.0,1923569752.0,53378143624.0,-105298133119.0,,85166870125.0,
000180,성창기업지주,기타,2025,1527779790.0,2298329561.0,0.0,2298329561.0,-770549771.0,,85096952000.0,
033230,인성정보,기타,2025,21387631461.0,738388328.0,579840.0,738968168.0,20648663293.0,,84815323020.0,4.11
111380,동인기연,기타,2025,20845079206.0,16079838951.0,400043735.0,16479882686.0,4365196520.0,,84811520000.0,19.43
338100,NH프라임리츠,기타,2025,-540964680.0,,,0.0,-540964680.0,,84623100000.0,
009180,한솔로지스틱스,기타,2025,31971356711.0,2378909857.0,537509979.0,2916419836.0,29054936875.0,,84608254125.0,2.91
241690,유니테크노,기타,2025,238097000.0,17800353000.0,,17800353000.0,-17562256000.0,,84546289230.0,
040350,크레오에스지,기타,2025,-2819330355.0,54250809.0,16885690.0,71136499.0,-2890466854.0,,84523903560.0,
168330,내츄럴엔도텍,기타,2025,-5659879339.0,149655091.0,40000000.0,189655091.0,-5849534430.0,,84468034000.0,
238090,앤디포스,기타,2025,7350203255.0,498565700.0,15000000.0,513565700.0,6836637555.0,2946973889.0,84458518800.0,12.35
124560,태웅로직스,기타,2025,30264509935.0,48619070823.0,3756286792.0,52375357615.0,-22110847680.0,,84411367980.0,
137950,제이씨케미칼,기타,2025,-41373361066.0,11724099231.0,225664000.0,11949763231.0,-53323124297.0,13925626986.0,84395015060.0,
013870,지엠비코리아,기타,2025,7097456491.0,31543525390.0,,31543525390.0,-24446068899.0,32003267875.0,84204116200.0,
065510,휴비츠,기타,2025,12661205394.0,7147906198.0,471066764.0,7618972962.0,5042232432.0,,84191375790.0,16.7
049480,오픈베이스,기타,2025,-1197398561.0,1114982855.0,3145089618.0,4260072473.0,-5457471034.0,,84054874525.0,
039610,화성밸브,기타,2025,-468240658.0,1135039989.0,0.0,1135039989.0,-1603280647.0,,84011928000.0,
950220,네오이뮨텍,기타,2025,-17615321.0,56000.0,5000000.0,5056000.0,-22671321.0,,83987339400.0,
049180,셀루메드,기타,2025,-3860287243.0,286469455.0,,286469455.0,-4146756698.0,,83975227728.0,
067570,엔브이에이치코리아,기타,2025,-7176879502.0,73446048608.0,7890920071.0,81336968679.0,-88513848181.0,,83960470000.0,
010960,삼호개발,기타,2025,27573759878.0,,,0.0,27573759878.0,,83937600000.0,3.04
183490,엔지켐생명과학,기타,2025,-11012139984.0,,4717590.0,4717590.0,-11016857574.0,7421886760.0,83793832650.0,
013360,일성건설,기타,2025,14816797661.0,,,0.0,14816797661.0,,83792588880.0,5.66
130580,나이스디앤비,기타,2025,17686627856.0,577643943.0,709838861.0,1287482804.0,16399145052.0,3407644451.0,83776000000.0,5.11
011320,유니크,기타,2025,19863364889.0,19978557797.0,576347750.0,20554905547.0,-691540658.0,,83658609350.0,
001260,남광토건,기타,2025,34696361000.0,558981000.0,0.0,558981000.0,34137380000.0,,83576862000.0,2.45
443250,레뷰코퍼레이션,기타,2025,12746876711.0,-377112171.0,-3540720.0,-380652891.0,13127529602.0,,83533200000.0,6.36
307870,비투엔,기타,2025,-5692489025.0,287088182.0,1026230000.0,1313318182.0,-7005807207.0,,83140899915.0,
020710,시공테크,기타,2025,12540708988.0,668334437.0,,668334437.0,11872374551.0,,82998595800.0,6.99
017650,대림제지,기타,2025,23179380929.0,12657312202.0,,12657312202.0,10522068727.0,,82842550000.0,7.87
002800,신신제약,기타,2025,8583509772.0,1612257571.0,,1612257571.0,6971252201.0,,82679225000.0,11.86
039010,현대에이치티,기타,2025,3092819296.0,,,0.0,3092819296.0,,82541250000.0,26.69
109070,주성코퍼레이션,기타,2025,-4816213226.0,476027073.0,,476027073.0,-5292240299.0,962552490.0,82278338340.0,
036640,HRS,기타,2025,15652999915.0,9907792696.0,50263600.0,9958056296.0,5694943619.0,1334398213.0,82264644000.0,14.45
048430,유라테크,기타,2025,16404447224.0,3378392355.0,258624891.0,3637017246.0,12767429978.0,,82252800000.0,6.44
038680,에스넷,기타,2025,23832288094.0,401537274.0,181818182.0,583355456.0,23248932638.0,,82139648250.0,3.53
347860,알체라,기타,2025,-7026335965.0,914304276.0,15837725.0,930142001.0,-7956477966.0,,81858488846.0,
037440,희림,기타,2025,14004590239.0,12370040984.0,970644156.0,13340685140.0,663905099.0,,81585703500.0,122.89
007590,동방아그로,기타,2025,8729050127.0,,26030000.0,26030000.0,8703020127.0,4357175769.0,81569286230.0,9.37
175250,아이큐어,기타,2025,-2684810174.0,5109888097.0,368546655.0,5478434752.0,-8163244926.0,,81501658560.0,
058400,KNN,기타,2025,17632896000.0,1427953037.0,-1483090832.0,-55137795.0,17688033795.0,3381396338.0,81311848080.0,4.6
110790,크리스에프앤씨,기타,2025,39439131187.0,59519650735.0,1461212711.0,60980863446.0,-21541732259.0,,81305431200.0,
311690,CJ 바이오사이언스,기타,2025,-23416338922.0,10657110.0,65274661.0,75931771.0,-23492270693.0,4012860871.0,81136519020.0,
478560,블랙야크아이앤씨,기타,2025,-4728704842.0,195381637.0,3380960.0,198762597.0,-4927467439.0,,81107135720.0,
412540,제일엠앤에스,기타,2025,-31692468019.0,18295500.0,68000000.0,86295500.0,-31778763519.0,,81063616775.0,
013700,까뮤이앤씨,기타,2025,25836170477.0,,22900000.0,22900000.0,25813270477.0,,80962374650.0,3.14
092300,현우산업,기타,2025,23848718265.0,1972104821.0,215677273.0,2187782094.0,21660936171.0,,80633574610.0,3.72
453860,에이에스텍,기타,2025,2892942578.0,30935214303.0,0.0,30935214303.0,-28042271725.0,,80619731730.0,
424980,마이크로투나노,기타,2025,-2293545336.0,2599484439.0,521004120.0,3120488559.0,-5414033895.0,,80496904000.0,
192250,케이사인,기타,2025,3217860167.0,12781954701.0,764850000.0,13546804701.0,-10328944534.0,,80282540000.0,
216050,인크로스,기타,2025,26056950371.0,205647949.0,175257840.0,380905789.0,25676044582.0,,80270137500.0,3.13
014470,부방,기타,2025,6604433070.0,3578463743.0,532135385.0,4110599128.0,2493833942.0,,80229819360.0,32.17
451250,삐아,기타,2025,3148858867.0,918725562.0,122234455.0,1040960017.0,2107898850.0,,80170875680.0,38.03
347000,센코,기타,2025,3577763681.0,316973438.0,5185435.0,322158873.0,3255604808.0,,80158993520.0,24.62
461030,아이엠비디엑스,기타,2025,-6202213766.0,828536182.0,173704172.0,1002240354.0,-7204454120.0,,80129950030.0,
037760,쎄니트,기타,2025,3125522561.0,32733800190.0,38090094.0,32771890284.0,-29646367723.0,,80014858165.0,
071670,에이테크솔루션,기타,2025,-1145525000.0,6036301000.0,168877000.0,6205178000.0,-7350703000.0,,80000000000.0,
128660,피제이메탈,기타,2025,-17771045863.0,3472468658.0,0.0,3472468658.0,-21243514521.0,,79990865025.0,
155650,와이엠씨,기타,2025,4162892191.0,2072260100.0,250595681.0,2322855781.0,1840036410.0,,79976918970.0,43.46
004720,팜젠사이언스,기타,2025,5321836281.0,1464640966.0,1206813091.0,2671454057.0,2650382224.0,,79914387280.0,30.15
001470,삼부토건,기타,2025,21897904352.0,88844595.0,0.0,88844595.0,21809059757.0,,79699592928.0,3.65
001560,제일연마,기타,2025,8084915043.0,4664833075.0,387138000.0,5051971075.0,3032943968.0,,79648000000.0,26.26
109080,옵티시스,기타,2025,7340128807.0,276214929.0,23674216.0,299889145.0,7040239662.0,,79636680000.0,11.31
222160,NPX,기타,2025,-3422174962.0,22727185.0,886100000.0,908827185.0,-4331002147.0,327553500.0,79551289560.0,
100220,비상교육,기타,2025,25464417661.0,3029691722.0,8852813997.0,11882505719.0,13581911942.0,,79540054920.0,5.86
340360,다보링크,기타,2025,-1842392194.0,518783040.0,102280000.0,621063040.0,-2463455234.0,,79499852844.0,
018500,동원금속,기타,2025,74996432295.0,67846440426.0,31088400.0,67877528826.0,7118903469.0,,79436631167.0,11.16
071090,하이스틸,기타,2025,-3207739608.0,1063217609.0,,1063217609.0,-4270957217.0,,79150566320.0,
187420,HLB제넥스,기타,2025,3504006071.0,-822463953.0,-254215063.0,-1076679016.0,4580685087.0,,78944143550.0,17.23
145170,노브랜드,기타,2025,-15546412812.0,14140035743.0,68496554.0,14208532297.0,-29754945109.0,,78877709325.0,
033320,제이씨현시스템,기타,2025,8741059809.0,263230707.0,450278257.0,713508964.0,8027550845.0,1928756301.0,78847032000.0,9.82
102370,케이옥션,기타,2025,-4744221469.0,,,0.0,-4744221469.0,,78828562950.0,
067370,선바이오,기타,2025,3815501397.0,3238868800.0,,3238868800.0,576632597.0,,78770365300.0,136.6
215360,우리산업,기타,2025,32583367664.0,8095362689.0,1861286871.0,9956649560.0,22626718104.0,,78536601800.0,3.47
060310,3S,기타,2025,-4430356829.0,2748507697.0,16000000.0,2764507697.0,-7194864526.0,4099818148.0,78527379200.0,
241790,티이엠씨씨엔에스,기타,2025,17419875670.0,4225326745.0,197652821.0,4422979566.0,12996896104.0,,78520676900.0,6.04
032850,비트컴퓨터,기타,2025,7051987909.0,94514262.0,85000000.0,179514262.0,6872473647.0,2308470231.0,78461942960.0,11.42
080010,이상네트웍스,기타,2025,23663327710.0,898392368.0,155364091.0,1053756459.0,22609571251.0,3869534556.0,78385515870.0,3.47
263800,데이타솔루션,기타,2025,-1710990313.0,356099263.0,2311446628.0,2667545891.0,-4378536204.0,,78125204700.0,
208140,정다운,기타,2025,12333880522.0,7884595667.0,38324480.0,7922920147.0,4410960375.0,,78115347940.0,17.71
019990,에너토크,기타,2025,167139828.0,1044569828.0,0.0,1044569828.0,-877430000.0,,78048704000.0,
053280,예스24,기타,2025,1123516043.0,53628615648.0,634778000.0,54263393648.0,-53139877605.0,,77875000000.0,
069730,DSR제강,기타,2025,16633082930.0,2598347293.0,,2598347293.0,14034735637.0,,77760000000.0,5.54
006090,사조오양,기타,2025,11670864509.0,10363607022.0,169120000.0,10532727022.0,1138137487.0,9432021766.0,77737596750.0,68.3
017480,삼현철강,기타,2025,6790348237.0,160200000.0,,160200000.0,6630148237.0,,77493762150.0,11.69
004440,삼일씨엔에스,기타,2025,14079160070.0,9754592002.0,2530000.0,9757122002.0,4322038068.0,,77410237760.0,17.91
046210,HLB파나진,기타,2025,-640631282.0,1855290732.0,45952795.0,1901243527.0,-2541874809.0,,77306476080.0,
003010,혜인,기타,2025,46104356936.0,142090971.0,161354000.0,303444971.0,45800911965.0,3878256503.0,77039246820.0,1.68
000850,화천기공,기타,2025,15818558625.0,902058750.0,534600.0,902593350.0,14915965275.0,,77000000000.0,5.16
126880,제이엔케이글로벌,기타,2025,-15332996016.0,11368675332.0,67685000.0,11436360332.0,-26769356348.0,1979335922.0,76576179900.0,
048910,대원미디어,기타,2025,7337179405.0,2786560609.0,13594983786.0,16381544395.0,-9044364990.0,,76354202220.0,
045660,에이텍,기타,2025,10227378159.0,5624675518.0,464735056.0,6089410574.0,4137967585.0,6043104162.0,76157200000.0,18.4
189330,씨이랩,기타,2025,-711994906.0,654867174.0,11900000.0,666767174.0,-1378762080.0,,75996500400.0,
046940,우원개발,기타,2025,53045614252.0,1979442683.0,1502402131.0,3481844814.0,49563769438.0,3585025737.0,75912270000.0,1.53
320000,한울반도체,기타,2025,-7235308767.0,596641571.0,6200000.0,602841571.0,-7838150338.0,,75891057800.0,
094860,네오리진,기타,2025,-4440085973.0,129795043.0,831868600.0,961663643.0,-5401749616.0,,75363109866.0,
111710,남화산업,기타,2025,6197194697.0,10684535.0,,10684535.0,6186510162.0,,75146200000.0,12.15
134580,탑코미디어,기타,2025,8251655493.0,230661366.0,5368721568.0,5599382934.0,2652272559.0,,74976400629.0,28.27
123420,위메이드플레이,기타,2025,19549810175.0,1030400000.0,624492399.0,1654892399.0,17894917776.0,,74921571400.0,4.19
196450,코아시아씨엠,기타,2025,23238503542.0,5252764498.0,1478500.0,5254242998.0,17984260544.0,,74686671136.0,4.15
007280,한국특강,기타,2025,9184206339.0,5757067231.0,2044350000.0,7801417231.0,1382789108.0,,74648338025.0,53.98
291650,압타머사이언스,기타,2025,-9670487371.0,-20489584.0,0.0,-20489584.0,-9649997787.0,,74589953724.0,
053450,세코닉스,기타,2025,-11331243026.0,26859252416.0,214625417.0,27073877833.0,-38405120859.0,,74555727120.0,
234100,폴라리스세원,기타,2025,9010577677.0,1282544171.0,88180000.0,1370724171.0,7639853506.0,,74468346660.0,9.75
222110,팬젠,기타,2025,189812919.0,562808200.0,174610000.0,737418200.0,-547605281.0,,74464944590.0,
016090,대현,기타,2025,26091800790.0,4151878942.0,132311783.0,4284190725.0,21807610065.0,7666672399.0,74394280800.0,3.41
333620,엔시스,기타,2025,3709475205.0,1727961846.0,606917136.0,2334878982.0,1374596223.0,,74345871600.0,54.09
360350,코셈,기타,2025,-519701095.0,291819372.0,90934357.0,382753729.0,-902454824.0,,74191952100.0,
060560,HC홈센타,기타,2025,25039647792.0,42722862919.0,3101328.0,42725964247.0,-17686316455.0,30304172687.0,74132962920.0,
214330,금호에이치티,기타,2025,13862068299.0,19937740573.0,162360261.0,20100100834.0,-6238032535.0,,74026790145.0,
012690,모나리자,기타,2025,2593544222.0,5493921669.0,3905690.0,5497827359.0,-2904283137.0,,73873935100.0,
204840,지엘팜텍,기타,2025,-1124095549.0,3202813425.0,1219490584.0,4422304009.0,-5546399558.0,,73826653712.0,
027830,대성창투,기타,2025,-11929043605.0,0.0,,0.0,-11929043605.0,252851954.0,73548000000.0,
305090,마이크로디지탈,기타,2025,-5619899133.0,6815737818.0,,6815737818.0,-12435636951.0,3387942577.0,73543442525.0,
068290,삼성출판사,기타,2025,1880494852.0,,,0.0,1880494852.0,,73500000000.0,39.09
290670,대보마그네틱,기타,2025,1321237364.0,1586037110.0,189172407.0,1775209517.0,-453972153.0,,73390544400.0,
006880,신송홀딩스,기타,2025,-8942057420.0,1748673875.0,618873500.0,2367547375.0,-11309604795.0,,73338919600.0,
250030,진코스텍,기타,2025,5311100849.0,410776408.0,47453620.0,458230028.0,4852870821.0,,73310501550.0,15.11
900260,로스웰,기타,2025,298330526.0,6470921.0,104000.0,6574921.0,291755605.0,44820249.0,73187232540.0,250.85
153710,옵티팜,기타,2025,-1554761223.0,2506757066.0,38052160.0,2544809226.0,-4099570449.0,,73129740630.0,
014950,삼익제약,기타,2025,2076543432.0,3422814018.0,8692000.0,3431506018.0,-1354962586.0,,73055392400.0,
452400,이닉스,기타,2025,-2315981089.0,6703159210.0,70140128.0,6773299338.0,-9089280427.0,3780291807.0,73024995400.0,
417790,트루엔,기타,2025,12782637986.0,312887085.0,2090400.0,314977485.0,12467660501.0,,72964685270.0,5.85
184230,SGA솔루션즈,기타,2025,14095938677.0,71576193.0,1122909578.0,1194485771.0,12901452906.0,,72907598940.0,5.65
010040,한국내화,기타,2025,7718508250.0,,,0.0,7718508250.0,,72770833864.0,9.43
009200,무림페이퍼,기타,2025,18962580840.0,187355485116.0,937777188.0,188293262304.0,-169330681464.0,,72566636640.0,
021050,서원,기타,2025,-9695202258.0,8091245365.0,720070899.0,8811316264.0,-18506518522.0,,72398749750.0,
214260,라파스,기타,2025,1432626919.0,604662262.0,160534506.0,765196768.0,667430151.0,,72361174930.0,108.42
900250,크리스탈신소재,기타,2025,108036689.0,2116069.0,,2116069.0,105920620.0,93448531.0,72346302020.0,683.02
104620,노랑풍선,기타,2025,6813276672.0,,,0.0,6813276672.0,,72201320840.0,10.6
043710,코스리거글로벌,기타,2025,-12902234865.0,65908959401.0,377705240.0,66286664641.0,-79188899506.0,,72193133340.0,
444530,심플랫폼,기타,2025,-760913604.0,244334536.0,2325454545.0,2569789081.0,-3330702685.0,,72081372120.0,
099220,SDN,기타,2025,4516403803.0,,,0.0,4516403803.0,,72023284150.0,15.95
033130,디지틀조선,기타,2025,8505656918.0,11350854628.0,124131200.0,11474985828.0,-2969328910.0,,71966502713.0,
032540,TJ미디어,기타,2025,3812591860.0,1307615017.0,998098291.0,2305713308.0,1506878552.0,,71887100720.0,47.71
234920,자이글,기타,2025,-6786581471.0,606100.0,250000000.0,250606100.0,-7037187571.0,,71849132100.0,
041460,한국전자인증,기타,2025,6453435232.0,1544474357.0,43875000.0,1588349357.0,4865085875.0,,71820000000.0,14.76
089850,유비벨록스,기타,2025,-27356417510.0,12662878947.0,4747423575.0,17410302522.0,-44766720032.0,,71662418135.0,
024910,경창산업,기타,2025,23423076036.0,39851413946.0,773314039.0,40624727985.0,-17201651949.0,,71638010000.0,
009770,삼정펄프,기타,2025,5813567291.0,2563857565.0,,2563857565.0,3249709726.0,,71624169150.0,22.04
104040,디에스엠,기타,2025,-4005017573.0,18255865564.0,5683480.0,18261549044.0,-22266566617.0,,71592218550.0,
155660,DSR,기타,2025,19763489423.0,17625171536.0,,17625171536.0,2138317887.0,,71520000000.0,33.45
016250,SGC E&C,기타,2025,-89784974912.0,1479865310.0,2080612900.0,3560478210.0,-93345453122.0,50932529028.0,71424461480.0,
332370,아이디피,기타,2025,10670531022.0,1678334119.0,1478123.0,1679812242.0,8990718780.0,,71147171360.0,7.91
061250,화일약품,기타,2025,11877764349.0,3994527414.0,,3994527414.0,7883236935.0,1583730003.0,71128584800.0,9.02
036000,예림당,기타,2025,2379058555.0,167670590.0,1028500000.0,1196170590.0,1182887965.0,,71060744545.0,60.07
317690,퀀타매트릭스,기타,2025,-15070894087.0,538120356.0,139288608.0,677408964.0,-15748303051.0,,70774626935.0,
043650,국순당,기타,2025,-1354511739.0,6671416718.0,120000000.0,6791416718.0,-8145928457.0,2716075815.0,70718883840.0,
038060,루멘스,기타,2025,14947868096.0,2647728680.0,72150035.0,2719878715.0,12227989381.0,,70711511430.0,5.78
094850,참좋은여행,기타,2025,22246138549.0,271047121.0,1074668970.0,1345716091.0,20900422458.0,,70700000000.0,3.38
003780,진양산업,기타,2025,9218262429.0,,2695319580.0,2695319580.0,6522942849.0,,70590000000.0,10.82
014910,성문전자,기타,2025,7225507604.0,3129804357.0,0.0,3129804357.0,4095703247.0,,70489653825.0,17.21
479960,위너스일렉,기타,2025,2612287847.0,1194103622.0,1035410.0,1195139032.0,1417148815.0,,70394025000.0,49.67
089790,제이티,기타,2025,1382298268.0,129898436.0,857750000.0,987648436.0,394649832.0,,70248643530.0,178.0
352910,오비고,기타,2025,-1236872548.0,411927596.0,112876036.0,524803632.0,-1761676180.0,,70139801100.0,
232830,아이티센피엔에스,기타,2025,11462394856.0,1043637822.0,94809092.0,1138446914.0,10323947942.0,,70102998240.0,6.79
278650,HLB바이오스텝,기타,2025,3086102179.0,1972989773.0,86529143.0,2059518916.0,1026583263.0,,70078231920.0,68.26
163280,에어레인,기타,2025,1777486996.0,24508334404.0,10587636.0,24518922040.0,-22741435044.0,,70055851700.0,
065130,탑엔지니어링,기타,2025,19372973015.0,19861765641.0,,19861765641.0,-488792626.0,,70017500000.0,
042110,에스씨디,기타,2025,5909392482.0,2699610368.0,,2699610368.0,3209782114.0,,69932879108.0,21.79
065170,비엘팜텍,기타,2025,-283762111.0,,7105882.0,7105882.0,-290867993.0,,69644913535.0,
073640,테라사이언스,기타,2025,-13007539557.0,471646636.0,,471646636.0,-13479186193.0,,69571715580.0,
010770,평화홀딩스,기타,2025,45735619151.0,22027423550.0,394742412.0,22422165962.0,23313453189.0,,69397836170.0,2.98
039240,경남스틸,기타,2025,15840328104.0,223081416.0,54000000.0,277081416.0,15563246688.0,3785631168.0,69337582280.0,4.46
039020,이건홀딩스,기타,2025,9404099714.0,6302589219.0,134825660.0,6437414879.0,2966684835.0,,69335056630.0,23.37
027050,코리아나,기타,2025,-1553716688.0,,101259132.0,101259132.0,-1654975820.0,,69280000000.0,
189860,서전기전,기타,2025,-3971108935.0,12347584955.0,13066472.0,12360651427.0,-16331760362.0,,69152301400.0,
196490,디에이테크놀로지,기타,2025,218737379.0,-3354349.0,,-3354349.0,222091728.0,,69131518050.0,311.27
408900,스튜디오미르,기타,2025,-1386718533.0,64927180.0,,64927180.0,-1451645713.0,,69108680190.0,
101140,인바이오젠,기타,2025,-5554021946.0,42502740.0,,42502740.0,-5596524686.0,405428497.0,68903321760.0,
067920,이글루코퍼레이션,정보보안,2025,18515077663.0,17924291755.0,246147697.0,18170439452.0,344638211.0,3062802377.0,68835704940.0,199.73
373200,엑스플러스,기타,2025,-15115222224.0,27174880.0,663986120.0,691161000.0,-15806383224.0,,68725634380.0,
378850,화승알앤에이,기타,2025,49860221243.0,18590904569.0,99500000.0,18690404569.0,31169816674.0,29322386680.0,68566979030.0,2.2
064800,포니링크,기타,2025,-10056383556.0,779346207.0,11537910.0,790884117.0,-10847267673.0,,68504710120.0,
004540,깨끗한나라,제지,2025,-2125154935.0,43191051109.0,943595835.0,44134646944.0,-46259801879.0,28742309665.0,68448393734.0,
348080,큐라티스,기타,2025,-11167237394.0,4112400000.0,,4112400000.0,-15279637394.0,,68115370790.0,
